date,meter_location_en,equipment_name_en,period_std,interval_energy_kwh
2021-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,3.057800000001891
2021-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.6961999999975933
2021-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.16819999999891758
2021-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1928704410000023
2021-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.4999999987559994e-09
2021-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.021202273700001266
2021-08-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.32050000000028245
2021-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.240099999999229
2021-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.06560000000014898
2021-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.231563366599996
2021-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-08-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.4900999999998046
2021-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.20250000000065482
2021-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07335459719999696
2021-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01913795600000019
2021-08-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,1.4221000000022814
2021-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.26010000000023714
2021-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.09249999999985306
2021-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.0
2021-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2021-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-08-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.0
2021-08-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.0
2021-08-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-08-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.05151555730000943
2021-08-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.6000000005361074e-09
2021-08-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.010506250399998255
2021-08-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.9420999999980529
2021-08-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.3364000000013168
2021-08-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.1353999999999444
2021-08-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.20083843939999496
2021-08-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-08-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02552645300000112
2021-08-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.793252999999936
2021-08-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,11.298681999992983
2021-08-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.351744000004654
2021-08-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.594500000002828
2021-08-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.08959848890000026
2021-08-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-08-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.006791408500000822
2021-08-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.1744050000001511
2021-08-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.631609999975915
2021-08-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.184589000003786
2021-08-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.5909000000056515
2021-08-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.2306114693000033
2021-08-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-08-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-08-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-08-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,57.13701000001599
2021-08-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.968355999991871
2021-08-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-08-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17650086729999667
2021-08-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.6000000012062415e-09
2021-08-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.027915726800000002
2021-08-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3552370000005076
2021-08-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.494700000008123
2021-08-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.625969000008148
2021-08-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.520399999994149
2021-08-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.11959164049999771
2021-08-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-08-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01878818530000083
2021-08-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.0035250000000706
2021-08-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,21.524684000000963
2021-08-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.529300000002577
2021-08-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.028999999998174
2021-09-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.10586583050000352
2021-09-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.6000000005361074e-09
2021-09-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.018216900999999504
2021-09-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5173369999992121
2021-09-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,22.69393000000519
2021-09-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.282016000003942
2021-09-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.365299999994169
2021-09-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16288491370000746
2021-09-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-09-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02504939300000064
2021-09-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3534800000002829
2021-09-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.240369000004105
2021-09-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.64664100000555
2021-09-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.5289999999983372
2021-09-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.04687661620000735
2021-09-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02843944969999454
2021-09-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.15123699999991486
2021-09-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.704668999997406
2021-09-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.148296000002574
2021-09-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7113000000018785
2021-09-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.06765723459999684
2021-09-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01855044040000081
2021-09-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.1490100000007097
2021-09-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,25.314360000022788
2021-09-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.934803999993186
2021-09-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.9145999999961347
2021-09-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.198978541000006
2021-09-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-09-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,53.7096249999913
2021-09-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.749709000000673
2021-09-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-09-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07062858919999461
2021-09-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.022894716500000516
2021-09-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.042857999999846914
2021-09-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,19.61523699999359
2021-09-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.6240999999976523
2021-09-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.7840000000033089
2021-09-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.10351026579999503
2021-09-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.012412188500001387
2021-09-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.03496900000014261
2021-09-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,5.416949000003175
2021-09-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.651348999999331
2021-09-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.3324999999989404
2021-09-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.12315198050000926
2021-09-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-09-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.011208457299998736
2021-09-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7081039999997844
2021-09-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.9193249999948
2021-09-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.808135999993526
2021-09-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,4.005700000003448
2021-09-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.11302381219999073
2021-09-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.4999999987559994e-09
2021-09-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.009840640400001512
2021-09-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.08932500000022313
2021-09-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,34.29475700000159
2021-09-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.610201000004032
2021-09-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.5352999999989332
2021-09-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.06653312770000622
2021-09-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.013208905799999816
2021-09-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,1.1019409999980674
2021-09-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.25000000000061107
2021-09-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.06170000000040874
2021-09-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07460011249999046
2021-09-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-09-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01395469730000188
2021-09-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.2320000000017608
2021-09-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.21159999999868684
2021-09-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.04240000000005816
2021-09-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1504509785000055
2021-09-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,4.900000000670384e-09
2021-09-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-09-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.501799999999416
2021-09-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2303999999996082
2021-09-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-09-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.12711368930000547
2021-09-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.6000000005361074e-09
2021-09-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.015838223399999195
2021-09-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.3600000000017326
2021-09-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2703999999998481
2021-09-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.06969999999941222
2021-09-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.12732777140000173
2021-09-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-09-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02554882599999822
2021-09-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.3600000000017326
2021-09-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2915999999990245
2021-09-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.06529999999988748
2021-09-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.08947894179999681
2021-09-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.599999999540907e-09
2021-09-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.008012040500000175
2021-09-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.7813000000014884
2021-09-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2303999999996082
2021-09-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.09759999999971561
2021-09-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.15169531039999817
2021-09-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-09-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02102210050000333
2021-09-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-09-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.6144999999984502
2021-09-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.19360000000097344
2021-09-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.08080000000034814
2021-09-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.19814977959999697
